Event_ID,Location_ID,Event_Group_ID,Protocol_Name,Start_Date,Day,Month,Year,Observer,Temp,Wind_code,Wind_dir,Wave_ht,Cloud_Cover,Precip_Code,Tide,Tide_Level,Tide_State,Start_Time,End_Time,Duration,Event_Notes
"{B09A7E47-56F9-40A8-B2B2-54CDBED1AFE2}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"08/18/11 00:00:00",18,8,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"4",0,"4","3","0",0,"H","R","12/30/99 14:50:00","12/30/99 15:34:00",44,"pinks in Nelson Cr, many gulls flying around"
"{B0F62383-B119-4CFC-8A17-FD0C8BE6DA06}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"04/20/17 00:00:00",20,4,2017,"{D7A47F2A-9EE9-4C0A-B5BF-BC8AD5ED7E1B}",4,"0",,"0","3","0",0,"H","F","12/30/99 09:20:00","12/30/99 09:50:00",30,
"{B145EBBC-9E50-471A-8D65-28CBEC95CECA}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"04/25/12 00:00:00",25,4,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"2",0,"1","2","0",0,"H","R","12/30/99 14:30:00","12/30/99 14:42:00",12,
"{B1A53DE3-3869-4CC7-843F-5481E2FC5131}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"05/13/11 00:00:00",13,5,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"1",0,"2",,"0",0,"L","F","12/30/99 14:27:00","12/30/99 15:01:00",34,
"{B221EBFF-821A-493C-ABE3-3331B71CD454}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"06/18/13 00:00:00",18,6,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"3",10,"2","2","0",0,"M","F","12/30/99 14:51:00","12/30/99 15:20:00",29,
"{B2261E6F-BA38-422F-A648-29227C8AEDB1}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"07/20/11 00:00:00",20,7,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"1",0,"1","2","2",0,"M","R","12/30/99 13:10:00","12/30/99 14:20:00",70,
"{B30018BA-D755-4BC1-84DB-621CE814CE7D}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"06/13/17 00:00:00",13,6,2017,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",10,"5",150,"3","3","4",0,"L","F","12/30/99 08:50:00","12/30/99 10:10:00",80,
"{B3C93D34-1F62-4F1B-B977-EF24440E78D0}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"05/12/15 00:00:00",12,5,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",22,"1",330,"1","1","0",0,"L","F","12/30/99 14:00:00","12/30/99 14:40:00",40,
"{B3D40B23-25B3-421B-848A-3B184B699EEA}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"08/24/16 00:00:00",24,8,2016,"{5BB57D15-82ED-4739-9EA8-CA26821E5333}",13,"0",,"0","3","1",0,"M","F","12/30/99 08:52:00","12/30/99 11:17:00",145,
"{B416D51D-73BC-4479-BB58-F1D637E4B45C}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"07/29/09 00:00:00",29,7,2009,"20080710124324-533424019.813538",16,"2",340,"1","0","0",0,"M","F","12/30/99 10:25:00","12/30/99 10:55:00",30,
"{B43DF63A-2FA6-4BBB-85AD-2BD2C8CB7877}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,,"06/03/11 00:00:00",3,6,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"2",0,"2","3","0",0,"M","R","12/30/99 11:46:00","12/30/99 13:00:00",74,
"{B565455F-C11B-419F-A664-7740D0977401}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,"KLGO Coastal Waterbird Survey","06/06/16 00:00:00",6,6,2016,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",14,"4",160,"3","2","0",0,"M","R","12/30/99 11:30:00","12/30/99 12:15:00",45,"with Elaine Furbish"
"{B60A8185-49B1-4D1D-BAF6-8E4F6AAE326B}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,"KLGO Coastal Waterbird Survey","05/11/16 00:00:00",11,5,2016,"{D7A47F2A-9EE9-4C0A-B5BF-BC8AD5ED7E1B}",21,"2",210,"1","1","0",0,"M","R","12/30/99 14:10:00","12/30/99 15:10:00",60,"with LEYE obs. By Stacie Evans"
"{B60C94BA-7441-4D4F-B860-541477DA35AA}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"06/16/11 00:00:00",16,6,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"2",0,"2","3","0",0,"H","R","12/30/99 13:33:00","12/30/99 14:15:00",42,
"{B62A6553-4F21-408A-86A9-03520473EDEA}","{67E9BD52-99A9-479D-B6A2-D898C0CB02E8}",,,"07/09/10 00:00:00",9,7,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",17,"0",0,"0","1","0",0,"M","R","12/30/99 11:08:00","12/30/99 11:20:00",12,
"{B62E7F15-1452-4D8B-84F4-30634F3AD03C}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"04/25/12 00:00:00",25,4,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,,0,"2","3","0",0,"L","F","12/30/99 09:16:00","12/30/99 10:25:00",69,
"{B630503E-DCEF-47E5-97A6-40D9E4D50319}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"08/06/14 00:00:00",6,8,2014,"{727C450E-A80C-4DF1-8962-37590E279F94}",16,"2",180,"2","3","0",0,"M","F","12/30/99 12:20:00","12/30/99 12:30:00",10,"Assisted by JO"
"{B65B047A-20C2-40A2-BDAD-78A43591257B}","{67E9BD52-99A9-479D-B6A2-D898C0CB02E8}",,,"09/24/10 00:00:00",24,9,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",7,"1",0,"2","3","2",0,"L","R","12/30/99 10:35:00","12/30/99 10:45:00",10,
"{B6666916-F032-4BDE-B36F-1001F5FB1DF1}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,,"05/13/09 00:00:00",13,5,2009,"20080710124324-533424019.813538",13,"4",200,"2","1","0",0,"M","R","12/30/99 13:20:00","12/30/99 14:50:00",90,
"{B67BD1B7-52AF-4F53-8BA3-9F7108368A6A}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"09/11/17 00:00:00",11,9,2017,"{E7129367-C921-4B50-AC6C-6EFD2A4B0F7C}",13,"3",180,"3","3","0",0,"M","R","12/30/99 14:38:00","12/30/99 14:54:00",16,
"{B6CA8BD2-5726-4CBA-811B-F7346C185103}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"09/02/14 00:00:00",2,9,2014,"{727C450E-A80C-4DF1-8962-37590E279F94}",14,"3",,"3","2","0",0,"L","F","12/30/99 12:25:00","12/30/99 12:35:00",10,"South wind"
"{B6DAE65C-E588-4447-B2EE-E76E831F5527}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"04/24/14 00:00:00",24,4,2014,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",10,"1",180,"1","2","0",0,"M","F","12/30/99 13:50:00","12/30/99 14:10:00",20,
"{B76DFD8B-017E-493F-9AE9-05A35BBED36A}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"05/02/13 00:00:00",2,5,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",4,"4",0,"3","3","0",0,"M","R","12/30/99 15:18:00","12/30/99 16:14:00",56,"road construction on Dyea Rd"
"{B7DADD68-1DB0-435B-8D7E-903CBC4FAF7B}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"07/17/13 00:00:00",17,7,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",20,"2",180,"1","0","0",0,"M","F","12/30/99 13:35:00","12/30/99 13:44:00",9,
"{B8293D08-FC8B-4E4E-9241-4150B7A94E54}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"07/30/13 00:00:00",30,7,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",19,"3",180,"2","0","0",0,"H","F","12/30/99 09:59:00","12/30/99 10:43:00",44,
"{B83366D8-AA17-4FEF-B04D-AE7F4FC344CC}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"09/08/16 00:00:00",8,9,2016,"{5BB57D15-82ED-4739-9EA8-CA26821E5333}",16,"3",155,"3","3","0",0,"M","R","12/30/99 14:22:00","12/30/99 15:00:00",38,
"{B8D4B030-9244-4012-9B16-C9BCC8D43BAA}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"07/24/14 00:00:00",24,7,2014,"{727C450E-A80C-4DF1-8962-37590E279F94}",15,"0",,"1","3","0",0,"M","R","12/30/99 09:45:00","12/30/99 09:55:00",10,
"{B95B3E62-66AC-4C79-8F4D-E066E52FCDB3}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"05/21/15 00:00:00",21,5,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",18,"1",270,"1","0","0",0,"M","R","12/30/99 12:30:00","12/30/99 12:50:00",20,"Assisted by Mike Konsler"
"{B97F5FAE-3556-44B4-8038-1C58DF613ECF}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,,"09/05/12 00:00:00",5,9,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"4",0,"4","3","0",0,"M","R","12/30/99 12:15:00","12/30/99 12:43:00",28,
"{B9D950CB-AD34-4AFE-B4FD-227297AF75B1}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"09/11/17 00:00:00",11,9,2017,"{E7129367-C921-4B50-AC6C-6EFD2A4B0F7C}",12,"4",175,"2","3","0",0,"H",,"12/30/99 16:00:00","12/30/99 18:03:00",123,
"{BA37A5AC-98AF-426D-9D29-FA501E393F6C}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"05/08/13 00:00:00",8,5,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"1",0,"0","1","0",0,"L","R","12/30/99 09:07:00","12/30/99 10:06:00",59,
"{BA5C5B23-FCF9-4CC7-94CF-79803CB100A9}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"04/26/17 00:00:00",26,4,2017,"{D1845CFF-B71B-4AC1-867B-0286062D5646}",19,"1",320,"1","1","0",0,"H","R","12/30/99 12:42:00","12/30/99 13:05:00",23,"w/ E. Furbish and J. Larsen."
"{BAA1456D-2B77-43B1-B8C1-F6B4299B49C7}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"07/09/10 00:00:00",9,7,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",17,"0",0,"0","1","0",0,"M","R","12/30/99 12:33:00","12/30/99 12:55:00",22,
"{BACC2713-E4F2-48DF-BF67-16A5F3D6A4D9}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"05/30/15 00:00:00",30,5,2015,"{727C450E-A80C-4DF1-8962-37590E279F94}",13,"3",155,"3","3","0",0,"L","R","12/30/99 10:30:00","12/30/99 10:50:00",20,"Assisted by YCC intern Jade Cook"
"{BACC8BDF-B9C0-422A-8774-1E814949C5A1}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,,"09/05/17 00:00:00",5,9,2017,"{D1845CFF-B71B-4AC1-867B-0286062D5646}",12,"0",0,"0","2","0",0,"M","R","12/30/99 11:10:00","12/30/99 11:35:00",25,"Patchy log fog over inlet"
"{BAF1AC7D-4FBC-4DD8-948E-77F008FC9650}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"05/08/13 00:00:00",8,5,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"0",0,"0","0","0",0,"H","R","12/30/99 13:06:00","12/30/99 13:31:00",25,
"{BB0753EF-8DF0-4934-AC8B-E927BE4A1734}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"05/13/09 00:00:00",13,5,2009,"20080710124324-533424019.813538",6,"2",220,"1","0","0",0,"L","F","12/30/99 09:30:00","12/30/99 10:15:00",45,"Skagway River and mouth only"
"{BB2CC27F-EEB5-4523-9F70-33D1F048F70D}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"07/24/14 00:00:00",24,7,2014,"{727C450E-A80C-4DF1-8962-37590E279F94}",17,"0",,"1","3","0",0,"M","R","12/30/99 08:35:00","12/30/99 08:50:00",15,
"{BB50E172-7E42-4514-8FD7-DEBCE7C249E3}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,"KLGO","05/11/16 00:00:00",11,5,2016,"{D7A47F2A-9EE9-4C0A-B5BF-BC8AD5ED7E1B}",12,"1",10,"1","0","0",0,"L","R","12/30/99 13:05:00","12/30/99 13:50:00",45,
"{BB99BB7A-E19C-480A-B0B4-9B803211356E}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"07/11/12 00:00:00",11,7,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"4",0,"3","3","0",0,"L","R","12/30/99 13:34:00","12/30/99 13:46:00",12,
"{BBADDFD5-FE92-4787-BE76-4D0AB3DF0603}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"05/16/12 00:00:00",16,5,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"3",0,"2","3",,0,"M","F","12/30/99 16:18:00","12/30/99 16:56:00",38,
"{BBC3F8D4-8243-4E27-9FD1-4519E23C6E43}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"05/19/11 00:00:00",19,5,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",9,"1",0,"1","3","0",0,"H","R","12/30/99 13:14:00","12/30/99 16:11:00",177,
"{BBF51AEB-3CC2-4EF1-948E-22723D9428AB}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"08/06/10 00:00:00",6,8,2010,"{B550BDF2-0127-43C4-BF1F-C41A62031821}",11,"1",0,"1","3","4",0,"M","R","12/30/99 10:39:00","12/30/99 11:05:00",26,
"{BC3C6F76-0889-4CDC-A343-98B751064281}","{67E9BD52-99A9-479D-B6A2-D898C0CB02E8}",,,"08/24/11 00:00:00",24,8,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"4",0,"4","3","0",0,"M","F","12/30/99 13:44:00","12/30/99 14:10:00",26,
"{BC4FEA52-D57E-424F-A3DE-00C733FA7252}","{67E9BD52-99A9-479D-B6A2-D898C0CB02E8}",,,"08/01/12 00:00:00",1,8,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"4",0,"3","3","0",0,"H","F","12/30/99 14:05:00","12/30/99 14:23:00",18,
"{BCA2A68D-015C-4B01-B557-403895843944}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"05/01/13 00:00:00",1,5,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",3,"5",0,"5","3","2",0,"M","R","12/30/99 15:51:00","12/30/99 15:58:00",7,
"{BCA45A72-E081-4020-80C6-EA9BBDA775C1}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"09/24/08 00:00:00",24,9,2008,"20080710124324-533424019.813538",10,"3",200,"0","0","0",0,"Low","Falling","12/30/99 14:05:00","12/30/99 15:50:00",105,"Wind went slack, then to 290 degrees"
"{BCA74154-4820-480F-ADE7-C79E3BBCA3C3}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,"KLGO Coastal Waterbird Survey","04/27/16 00:00:00",27,4,2016,"{D7A47F2A-9EE9-4C0A-B5BF-BC8AD5ED7E1B}",14,"5",180,"4","1","0",0,"M","R","12/30/99 16:14:00","12/30/99 17:00:00",46,"with Jami Belt"
"{BCAFF858-F83F-4B30-B208-48670D6C83E3}","{67E9BD52-99A9-479D-B6A2-D898C0CB02E8}",,,"09/24/08 00:00:00",24,9,2008,"20080710124324-533424019.813538",6,"0",,"0","0","0",0,"Mid","Falling","12/30/99 11:10:00","12/30/99 11:30:00",20,
"{BCC575D9-1502-42B9-92AC-FF0AA42F25E2}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"07/23/10 00:00:00",23,7,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",11,"0",0,"0","3","3",0,"L","R","12/30/99 08:44:00",,0,
"{BCD24D82-53EC-455C-A401-A8189167B180}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"05/15/13 00:00:00",15,5,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",9,"4",0,"4","2","0",0,"L","F","12/30/99 10:06:00","12/30/99 10:47:00",41,
"{BD618A7C-6359-4ECE-B77E-B50A420D2B63}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"09/08/16 00:00:00",8,9,2016,"{5BB57D15-82ED-4739-9EA8-CA26821E5333}",15,"3",175,"2","2","0",0,"L","R","12/30/99 12:30:00","12/30/99 12:53:00",23,"Mike Konsler was present for this unit"
"{BD9525EC-3DCA-4092-ABDE-0108B91DF1FE}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"06/23/10 00:00:00",23,6,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",17,"0",0,"1","3","5",0,"L","R","12/30/99 08:45:00","12/30/99 09:30:00",45,
"{BDF245E1-348E-4498-A19F-837B86449631}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"06/16/11 00:00:00",16,6,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"0",0,"0","3","0",0,"M",,"12/30/99 11:00:00","12/30/99 11:07:00",7,
"{BE0D1DDC-BD01-4DBD-AF2D-850B72682C45}","{67E9BD52-99A9-479D-B6A2-D898C0CB02E8}",,,"08/06/13 00:00:00",6,8,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",19,"2",180,"2","0","0",0,"M","R","12/30/99 12:04:00","12/30/99 12:25:00",21,
"{BE1061C0-FBFF-45F8-96EA-233CEA46F453}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"07/28/15 00:00:00",28,7,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",15,"5",180,"4","3","6",0,"M","R","12/30/99 08:55:00","12/30/99 09:00:00",5,"Did not fully survey CU2, strong wind gusts"
"{BE4035BE-3B2F-4528-AB85-5353EA6F25D1}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"06/05/13 00:00:00",5,6,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",12,"5",180,"4","3","0",0,"M","F","12/30/99 14:31:00","12/30/99 14:38:00",7,
"{BEC7B5BB-E61B-4A80-B159-8127A33ACEA4}","{67E9BD52-99A9-479D-B6A2-D898C0CB02E8}",,,"05/16/12 00:00:00",16,5,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"3",0,"2","3","0",0,"H","F","12/30/99 13:27:00","12/30/99 14:06:00",39,
"{BEF44126-38F3-467C-925C-D16FA5385598}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"08/14/13 00:00:00",14,8,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",21,"3",180,"2","0","0",0,"L","F","12/30/99 11:57:00","12/30/99 12:20:00",23,
"{BF0B7C7B-701A-4C44-87B2-73F9F68B861E}",,,,,0,0,0,,0,,0,,,,0,,,,,0,
"{BF6A0F5D-7236-4D0B-A575-AE03E1B62FCE}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"05/15/13 00:00:00",15,5,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",13,"4",180,"4","2","0",0,"M","R","12/30/99 14:41:00","12/30/99 16:12:00",91,
"{BF9305EC-2B8E-48A7-8E41-AE6B3DBC4D6B}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"09/05/12 00:00:00",5,9,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"5",0,"5","3","0",0,"M","R","12/30/99 13:36:00","12/30/99 13:42:00",6,
"{BFA92E40-74A5-468E-93C5-469D24B63573}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,,"04/08/09 00:00:00",8,4,2009,"20080710124324-533424019.813538",5,"2",200,"1","3","0",0,"H","F","12/30/99 13:30:00","12/30/99 14:15:00",45,
"{BFBAC8A8-6DD1-4F5D-BEA1-2A0F73A5065A}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"05/12/17 00:00:00",12,5,2017,"{E7129367-C921-4B50-AC6C-6EFD2A4B0F7C}",10,"0",165,"0","3","2",0,"L","F","12/30/99 08:22:00","12/30/99 10:13:00",111,"w/ M. Konsler"
"{C00B502C-3C6B-4599-ADA6-EF43E71AC6CB}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"04/26/17 00:00:00",26,4,2017,"{D1845CFF-B71B-4AC1-867B-0286062D5646}",16,"0",220,"1","0","0",0,"H","R","12/30/99 12:21:00","12/30/99 12:31:00",10,"w/ E. Furbish and J. Larsen"
"{C0424AD5-8360-4B9C-9489-48E60E3BCEC8}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,,"08/31/11 00:00:00",31,8,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"3",0,"3","3","0",0,"M","R","12/30/99 13:11:00","12/30/99 13:35:00",24,
"{C0BFF769-B966-45CB-9010-6768627AB90B}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"07/01/14 00:00:00",1,7,2014,"{727C450E-A80C-4DF1-8962-37590E279F94}",21,"2",,"1","1","0",0,"M","R","12/30/99 13:30:00","12/30/99 14:30:00",60,"Assisted by YCC intern Jade Cook"
"{C0D65AA5-0C70-4E4B-B1F8-CA0B741C12C9}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"08/01/16 00:00:00",1,8,2016,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",18,"1",180,"1","0","0",0,"M","R","12/30/99 10:40:00","12/30/99 11:00:00",20,"with Stacie Evans"
"{C0EE899F-2660-4371-83A5-106B89AC4D46}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"06/23/10 00:00:00",23,6,2010,"{E50F1FC3-632B-4D7E-AF95-5FD9BD042662}",14,"0",0,"0","3","4",0,"M","R","12/30/99 10:45:00","12/30/99 11:08:00",23,"No Birds"
"{C15CDC5A-46BF-4579-9FB0-39BF1178C623}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"08/21/15 00:00:00",21,8,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",18,"1",24,"0","0","0",0,"H","R","12/30/99 15:45:00","12/30/99 16:25:00",40,"Also assisted by Max Lemke, volunteer"
"{C16298AA-F739-4268-8E51-2FCEA6921650}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"07/29/08 00:00:00",29,7,2008,"Feierabend",12,"3",200,"1","3","0",0,"High","Falling","12/30/99 11:40:00","12/30/99 12:25:00",45,
"{C1A69892-15D7-46EE-B867-86C815B0004D}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"09/15/16 00:00:00",15,9,2016,"{5BB57D15-82ED-4739-9EA8-CA26821E5333}",11,"0",,"0","3","1",0,"M","R","12/30/99 09:51:00","12/30/99 10:42:00",51,
"{C1FA14A6-C60B-4D14-8F24-501871AE6FF1}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"09/02/15 00:00:00",2,9,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",15,"2",320,"2","2","0",0,"L","F","12/30/99 10:00:00","12/30/99 10:30:00",30,
"{C222CF80-7116-47F8-AFD8-E402528A0608}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,,"07/28/15 00:00:00",28,7,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",17,"5",180,"3","2","0",0,"H","F","12/30/99 13:15:00","12/30/99 14:00:00",45,"air temp from Skagway Airport weather archive"
"{C26EAC8D-8445-4864-901B-CD00F983949F}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"08/24/11 00:00:00",24,8,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"5",0,"4","3",,0,"L","F","12/30/99 14:47:00","12/30/99 15:07:00",20,
"{C2B04A70-409E-4E80-8B61-BA349BBFD1E1}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"07/03/13 00:00:00",3,7,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",13,"4",180,"3","3","2",0,"H","R","12/30/99 10:56:00","12/30/99 11:00:00",4,"NO BIRDS IN UNIT, EAGLE NEST TRO2 NOT ACTIVE"
"{C2EFD76F-8876-4DCC-A176-4059ADED051E}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"07/29/08 00:00:00",29,7,2008,"Feierabend",12,"3",190,"2","3","0",0,"High","Rising","12/30/99 09:15:00","12/30/99 11:20:00",125,
"{C36FE9AE-362E-4FBA-A2DA-5D2A7BCD3603}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"06/23/10 00:00:00",23,6,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",17,"0",0,"0","3","4",0,"L","R","12/30/99 09:30:00","12/30/99 10:05:00",35,
"{C38DAF5E-4207-48A3-A10B-29F00594DE41}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"08/01/12 00:00:00",1,8,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"2",0,"1","2","0",0,"H","F","12/30/99 13:16:00","12/30/99 13:32:00",16,
"{C3A35CF2-3204-4042-89F3-BCD5060DD946}","{67E9BD52-99A9-479D-B6A2-D898C0CB02E8}",,,"09/15/16 00:00:00",15,9,2016,"{5BB57D15-82ED-4739-9EA8-CA26821E5333}",10,"0",,"0","3","1",0,"L","R","12/30/99 08:33:00","12/30/99 08:50:00",17,"No birds detected."
"{C40D6F3E-C3DF-4371-8E3E-82C6D53B6272}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"05/13/11 00:00:00",13,5,2011,,0,"2",0,"2","3","0",0,"H","F","12/30/99 11:08:00","12/30/99 12:30:00",82,
"{C416054A-A06D-4B37-8DBD-B47052E9D9B3}","20080913171417-705547511.577606",,,"10/03/08 00:00:00",3,10,2008,"20080710124324-533424019.813538",8,"2",,,"1","0",0,,,"12/30/99 18:10:00","12/30/99 18:20:00",10,
"{C424E1C0-235F-402C-A470-B7534915DA91}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"05/23/12 00:00:00",23,5,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",10,"1",0,"1","3","0",0,"L","R","12/30/99 09:58:00","12/30/99 11:03:00",65,
"{C438F0CB-D238-48A1-BC74-97518FBC1D54}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"09/05/13 00:00:00",5,9,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",15,"5",180,"4","3","0",0,"M","R","12/30/99 11:08:00","12/30/99 11:17:00",9,
"{C45FA4AA-72B1-413D-9EEA-41FC11A6D5F9}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"05/21/09 00:00:00",21,5,2009,"20080710124324-533424019.813538",10,"4",200,"1","2","0",0,"H","F","12/30/99 12:10:00","12/30/99 13:00:00",50,"Hooligan still running"
